EDFJ	Lager Hammelburg Airfield	50.09852	9.88390
EDFK	Bad Kissingen Airfield	50.21056	10.06889
EDFL	Gießen-Lützellinden Airfield	50.54479	8.59275
EDFM	Mannheim-City Airport	49.47306	8.51417
EDFN	Marburg-Schönstadt Airfield	50.87444	8.81500
EDFO	Michelstadt-Odenwald Airfield	49.67847	8.97161
EDFP	Ober-Mörlen Airfield	50.36220	8.71164
EDFQ	Allendorf-Eder Airfield	51.03527	8.68100
EDFR	Rothenburg ob der Tauber Airfield	49.38894	10.21856
EDFS	Schweinfurt South Airfield	50.01083	10.25111
EDFT	Lauterbach Airfield	50.68367	9.41170
EDFU	Mainbullau Airfield	49.69504	9.18236
EDFV	Worms Airfield	49.60695	8.36833
EDFW	Würzburg-Schenkenturm Airfield	49.81778	9.89750
EDFX	Hockenheim Airfield	49.32528	8.52861
EDFY	Limburg-Elz Airfield	50.42695	8.01111
EDFZ	Mainz-Finthen Airfield	49.96750	8.14722
EDGA	Ailertchen Airfield	50.59306	7.94500
EDGB	Breitscheid Airfield	50.67639	8.16944
EDGE	Eisenach-Kindel Airport	50.99160	10.47973
EDGF	Fulda-Jossa Airfield	50.47528	9.44322
EDGH	Hettstadt Airfield	49.79861	9.83667
EDGI	Ingelfingen-Bühlhof Airfield	49.32167	9.66306
EDGJ	Ochsenfurt Airfield	49.67361	10.07139
EDGK	Korbach Airfield	51.25222	8.87361
EDGL	Ludwigshafen Accident Hospital Heliport	49.48651	8.38924
EDGM	Mosbach-Lohrbach Airfield	49.39889	9.12389
EDGO	Oedheim Heliport	49.24147	9.23436
EDGP	Oppenheim Airfield	49.84167	8.37667
EDGQ	Schameder Airfield	51.00027	8.30914
EDGR	Gießen-Reiskirchen Airfield	50.56638	8.86916
EDGS	Siegerland Airport	50.70770	8.08297
EDGT	Bottenhorn Airfield	50.79528	8.45833
EDGU	Unterschüpf Airfield	49.51584	9.66944
EDGW	Flugplatz „Graner Berg“	51.30722	9.17528
EDGX	Walldorf Airfield	49.30306	8.65889
EDGZ	Weinheim/Bergstraße Airfield	49.56676	8.61145
EDHB	Grube Airfield	54.24445	11.02472
EDHC	Lüchow-Rehbeck Airfield	53.01716	11.14473
EDHD	Eichsfeld Airfield	51.40755	10.14530
EDHE	Uetersen-Heist Airfield	53.64548	9.70350
EDHF	Itzehoe Hungriger Wolf Airfield	53.99201	9.57641
EDHG	Lüneburg Airfield	53.24832	10.45871
EDHI	Hamburg-Finkenwerder Airport	53.53528	9.83556
EDHK	Kiel-Holtenau Airport	54.37957	10.14527
EDHL	Lübeck Blankensee Airport	53.80540	10.71920
EDHM	Hartenholm Airfield	53.91500	10.03556
EDHN	Neumünster Airport	54.07944	9.94139
EDHO	Ahrenlohe Airfield	53.70031	9.74212
EDHS	Stade Airfield	53.56111	9.49917
EDHU	Lauenbrück Airfield	53.20750	9.57333
EDHW	Wahlstedt Airfield	53.96944	10.22167
EDHX	Bad Bramstedt Heliport	53.94280	9.90550
EDHY	Hoya Airfield	52.81190	9.16380
EDJA	Memmingen Allgau Airport	47.98809	10.23825
EDJG	Grabenstätt Airfield	47.85276	12.55037
EDKA	Aachen-Merzbrück Airport	50.82305	6.18639
EDKB	Bonn-Hangelar Airfield	50.76889	7.16333
EDKD	Altena-Hegenscheid Airfield	51.31246	7.70413
EDKF	Bergneustadt-Auf dem Dümpel Airfield	51.05209	7.70683
EDKH	Hünsborn Airfield	50.92861	7.89917
EDKI	Betzdorf-Kirchen Airfield	50.81722	7.83056
EDKL	Leverkusen Airfield	51.01528	7.00556
EDKM	Meschede-Schüren Airfield	51.30278	8.23917
EDKN	Wipperfürth-Neye Airfield	51.12417	7.37361
EDKO	Brilon-Hochsauerland Airfield	51.40283	8.64304
EDKP	Plettenberg-Hüinghausen Airfield	51.19188	7.79098
EDKR	Schmallenberg-Rennefeld Airfield	51.16150	8.26067
EDKS	Iserlohn-Sümmern Glider Field	51.43639	7.69972
EDKU	Attendorn-Finnentrop Airfield	51.14583	7.93667
EDKV	Dahlemer Binz Airfield	50.40611	6.53026
EDKW	Werdohl-Küntrop Airfield	51.29722	7.81833
EDKZ	Meinerzhagen Airfield	51.09940	7.59690
EDLA	Arnsberg-Menden Airfield	51.48389	7.89833
EDLB	Borkenberge Airfield	51.78000	7.28806
EDLC	Kamp-Lintfort Airfield	51.52917	6.53611
EDLD	Dinslaken-Schwarze Heide Airfield	51.61602	6.86126
EDLE	Essen-Mülheim Airport	51.40230	6.93733
EDLF	Grefrath-Niershorst Airfield	51.33389	6.35944
EDLG	Goch-Asperden Airfield	51.69083	6.10417
EDLH	Hamm-Lippewiesen Airfield	51.68972	7.81611
EDLI	Bielefeld Airport	51.96472	8.54444
EDLJ	Detmold Airfield	51.94083	8.90472
EDLK	Krefeld-Egelsberg Airfield	51.38500	6.58778
EDLM	Marl-Loemühle Airfield	51.64720	7.16333
EDLN	Mönchengladbach Airport	51.23028	6.50444
EDLO	Oerlinghausen Airfield	51.93222	8.66167
EDLP	Paderborn Lippstadt Airport	51.61253	8.61746
EDLQ	Beelen Airfield	51.93167	8.08167
EDLR	Paderborn-Haxterberg Airfield	51.68833	8.77528
EDLS	Stadtlohn-Vreden Airfield	51.99583	6.84056
EDLT	Münster-Telgte Airfield	51.94474	7.77362
EDLU	Oelde Bergeler Airfield	51.83060	8.17472
EDLV	Weeze (Niederrhein) Airport	51.60136	6.14123
EDLW	Dortmund Airport	51.51830	7.61224
EDLX	Wesel-Römerwardt Airfield	51.66278	6.59583
EDLY	Borken-Hoxfeld Airfield	51.85333	6.81472
EDLZ	Soest-Bad Sassendorf Airfield	51.57806	8.21472
EDMA	Augsburg Airport	48.42528	10.93167
EDMB	Biberach an der Riß Airfield	48.11236	9.76401
EDMC	Blaubeuren Airfield	48.41972	9.79833
EDMD	Dachau-Gröbenried Airfield	48.22868	11.42213
EDME	Eggenfelden Airfield	48.39611	12.72361
EDMF	Fürstenzell Airfield	48.51805	13.34583
EDMG	Günzburg-Donauried Airfield	48.48667	10.28333
EDMH	Gunzenhausen-Reutberg Airfield	49.11223	10.78217
EDMI	Illertissen Airfield	48.23500	10.13770
EDMJ	Jesenwang Airfield	48.17437	11.12536
EDMK	Kempten-Durach Airfield	47.69194	10.33806
EDML	Landshut Airfield	48.51202	12.03486
EDMN	Mindelheim-Mattsies Airfield	48.10695	10.52500
EDMO	Oberpfaffenhofen Airport	48.08140	11.28310
EDMP	Vilsbiburg Airfield	48.42611	12.34528
EDMQ	Donauwörth-Genderkingen Airfield	48.70306	10.85232
EDMR	Ottobrunn Heliport	48.04813	11.65367
EDMS	Straubing Airport	48.90083	12.51667
EDMT	Tannheim Airfield	48.01000	10.09861
EDMU	Gundelfingen Airfield	48.56934	10.35854
EDMV	Vilshofen Airfield	48.63500	13.19556
EDMW	Deggendorf Airfield	48.83028	12.87972
EDMX	Oberschleissheim Heliport	48.23795	11.56542
EDMY	Mühldorf Airfield	48.27958	12.50045
EDNA	Ampfing-Waldkraiburg Airfield	48.26361	12.41167
EDNB	Arnbruck Airfield	49.12472	12.98556
EDNC	Beilngries Airfield	49.02139	11.48472
EDND	Dinkelsbühl-Sinbronn Airfield	49.06508	10.40352
EDNE	Erbach Airfield	48.34222	9.91611
EDNF	Elsenthal Grafe Airfield	48.82250	13.36750
EDNG	Giengen/Brenz Airfield	48.63425	10.21648
EDNH	Bad Wörishofen (Nord) Airfield	48.01612	10.61502
EDNI	Berching Airfield	49.13104	11.44321
EDNJ	Neuburg-Egweil Airfield	48.78194	11.21528
EDNK	Kirchdorf/Inn Airfield	48.23833	12.97667
EDNL	Leutkirch-Unterzeil Airfield	47.85889	10.01417
EDNM	Nittenau-Bruck Airfield	49.22250	12.29667
EDNO	Nördlingen Airfield	48.87056	10.50500
EDNP	Pfarrkirchen Airfield	48.42028	12.86472
EDNQ	Bopfingen Airfield	48.84806	10.33389
EDNR	Regensburg-Oberhub Airfield	49.14194	12.08194
EDNS	Schwabmünchen Airfield	48.17917	10.70278
EDNT	Treuchtlingen-Bubenheim Airfield	48.99611	10.88417
EDNU	Thannhausen Airfield	48.29000	10.44194
EDNV	Vogtareuth Airfield	47.94611	12.20472
EDNW	Weißenhorn Airfield	48.28944	10.14028
EDNX	Schleissheim Airfield	48.23917	11.55933
EDNY	Bodensee Airport Friedrichshafen	47.67130	9.51149
EDNZ	Zell-Haidberg Airfield	50.13694	11.79444
EDOA	Auerbach Airfield	50.49730	12.37799
EDOB	Bad Berka Airfield	50.90445	11.26028
EDOC	Gardelegen Airfield	52.52964	11.34942
EDOD	Reinsdorf Airfield	51.90083	13.19444
EDOE	Böhlen Airfield	51.21389	12.36361
EDOF	Bad Frankenhausen Airfield	51.37250	11.14139
EDOG	Torgau-Beilrode Airfield	51.57091	13.05164
EDOH	Langhennersdorf Airfield	50.94833	13.26167
EDOI	Bienenfarm Airfield	52.66167	12.74583
EDOJ	Lüsse Airfield	52.14271	12.67144
EDOK	Rudolstadt-Groschwitz Airfield	50.73278	11.23611
EDOL	Oschersleben Glider Field	52.03805	11.20556
EDOM	Klein Mühlingen Airfield	51.94750	11.76972
EDON	Neuhardenberg Marxwalde Airfield	52.61306	14.24278
EDOQ	Oschatz Airfield	51.29677	13.07869
EDOR	Stölln-Rhinow Airfield	52.74083	12.39000
EDOS	Pennewitz Airfield	50.66969	11.05109
EDOT	Greiz-Obergrochlitz Airfield	50.64398	12.17457
EDOU	Weimar-Umpferstedt Airfield	50.96509	11.39980
EDOV	Stendal-Borstel Airfield	52.62889	11.81861
EDOW	Waren-Vielist Airfield	53.56833	12.65278
EDOX	Renneritz Airfield	51.59511	12.23791
EDOY	Ahrensfelde Heliport	52.60100	13.57600
EDOZ	Schönebeck-Zackmünde Airfield	51.99713	11.78979
EDPA	Aalen Heidenheim Elchingen Airfield	48.77778	10.26472
EDPB	Bad Ditzenbach Airfield	48.56278	9.72889
EDPC	Bad Endorf/Jolling Airfield	47.92690	12.28720
EDPD	Dingolfing Airfield	48.65673	12.49879
EDPE	Eichstätt Airfield	48.87694	11.18222
EDPF	Schwandorf Airfield	49.33972	12.18806
EDPG	Griesau Airfield	48.95389	12.42139
EDPH	Schwabach-Heidenberg Airfield	49.26802	11.01261
EDPI	Moosburg auf der Kippe Airfield	48.45659	11.94162
EDPJ	Laichingen Jakob Laur Airfield	48.49694	9.64028
EDPK	Schönberg Airfield	48.04778	12.50056
EDPM	Donzdorf Airfield	48.67818	9.84591
EDPO	Neumarkt-Oberpfalz Airfield	49.28556	11.44306
EDPQ	Schmidgaden Airfield	49.42944	12.09806
EDPR	Donauwörth Heliport	48.70748	10.76929
EDPS	Flugplatz Sonnen	48.68278	13.69472
EDPT	Gerstetten Airfield	48.62028	10.05833
EDPU	Bartholomä-Amalienhof Airfield	48.74667	10.00500
EDPW	Thalmässing-Waizenhofen Airfield	49.06417	11.20917
EDPY	Ellwangen Airfield	48.96148	10.23449
EDPZ	Paterzell Airfield	47.84692	11.06109
EDQA	Bamberg-Breitenau Airfield	49.92040	10.91423
EDQB	Bad Windsheim Airfield	49.51000	10.36639
EDQC	Coburg-Brandensteinsebene Airfield	50.26250	10.99556
EDQD	Bayreuth Airport	49.98500	11.64000
EDQE	Burg Feuerstein Airport	49.79417	11.13361
EDQF	Ansbach-Petersdorf Airfield	49.36111	10.66944
EDQG	Giebelstadt Airport	49.64806	9.96639
EDQH	Herzogenaurach Airfield	49.58271	10.87834
EDQI	Lauf-Lillinghof Airfield	49.60516	11.28358
EDQK	Kulmbach Airfield	50.13492	11.45907
EDQL	Lichtenfels Airfield	50.14861	11.04806
EDQM	Hof-Plauen Airport	50.28854	11.85288
EDQN	Neustadt/Aisch Airfield	49.58750	10.57750
EDQO	Ottengrüner Heide Airfield	50.22583	11.73167
EDQP	Rosenthal-Plössen Airfield	49.86333	11.78778
EDQR	Ebern-Sendelbach Airfield	50.04000	10.82254
EDQS	Suhl-Goldlauter Airfield	50.63205	10.72601
EDQT	Haßfurt-Schweinfurt Airfield	50.01820	10.52917
EDQW	Weiden in der Oberpfalz Airfield	49.67890	12.11640
EDQX	Hetzleser Berg Airfield	49.64234	11.16257
EDQY	Coburg-Steinrücken Airfield	50.23056	10.99583
EDQZ	Pegnitz-Zipser Berg Airfield	49.76238	11.57462
EDRA	Bad Neuenahr-Ahrweiler Airfield	50.55778	7.13714
EDRB	Bitburg Airport	49.94528	6.56500
EDRC	Marpingen Glider Airfield	49.45300	7.03900
EDRD	Neumagen-Dhron Airfield	49.84306	6.91611
EDRF	Bad Dürkheim Airfield	49.47280	8.19574
EDRG	Idar-Oberstein/Göttschied Airfield	49.73222	7.33611
EDRH	Hoppstädten-Weiersbach Airfield	49.61056	7.18667
EDRI	Linkenheim Airfield	49.14167	8.39472
EDRJ	Saarlouis-Düren Airfield	49.31250	6.67444
EDRK	Koblenz-Winningen Airfield	50.32556	7.52861
EDRL	Flugplatz Lachen-Speyerdorf	49.33083	8.20972
EDRM	Traben-Trarbach/Mont Royal Airfield	49.96778	7.11194
EDRN	Nannhausen Airfield	49.96992	7.47836
EDRO	Schweighofen Airfield	49.03188	7.99051
EDRP	Pirmasens-Pottschütthöhe Airfield	49.26444	7.48833
EDRQ	Imsweiler UL	49.60654	7.79559
EDRS	Bad Sobernheim-Domberg Airfield	49.79083	7.66611
EDRT	Trier-Föhren Airfield	49.86389	6.78750
EDRV	Wershofen/Eifel Airfield	50.45190	6.78409
EDRW	Dierdorf-Wienau Airfield	50.56611	7.65333
EDRX	Bexbach Glider Field	49.34000	7.25333
EDRY	Speyer Airfield	49.30472	8.45139
EDRZ	Zweibrücken Airport	49.20940	7.40056
EDSA	Albstadt-Degerfeld Airfield	48.24972	9.06250
EDSB	Karlsruhe Baden-Baden Airport	48.77940	8.08050
EDSD	Deckenpfronn-Egelsee Airfield	48.63850	8.81750
EDSE	Göppingen-Bezgenriet Airfield	48.65861	9.62417
EDSF	Hütten Glider Field	47.63330	7.94120
EDSG	Grabenstetten Airfield	48.53611	9.43694
EDSH	Backnang-Heiningen Airfield	48.91972	9.45528
EDSI	Binningen Glider Field	47.79877	8.71855
EDSK	Kehl-Sundheim Airfield	48.56111	7.84333
EDSL	Blumberg Airfield	47.84368	8.56434
EDSM	Müllheim Airfield	47.82432	7.63948
EDSN	Neuhausen ob Eck Airfield	47.97666	8.90389
EDSO	Gruibingen-Nortel Airfield	48.62120	9.65570
EDSP	Poltringen Airfield	48.54728	8.94592
EDSR	Radolfzell-Stahlringen Airfield	47.80259	8.97938
EDST	Hahnweide Airfield	48.63184	9.42920
EDSV	Wächtersberg-Hub Glider Airfield	48.61493	8.75546
EDSW	Altdorf-Wallburg Airfield	48.26988	7.84194
EDSX	Völkleshofen-Lichtenberg Airfield	49.00933	9.35460
EDSZ	Rottweil-Zepfenhan Airfield	48.18660	8.72280
EDTA	Bohlhof Glider Field	47.65090	8.38670
EDTB	Baden-Oos Airfield	48.79194	8.18583
EDTC	Bruchsal Airfield	49.13484	8.56412
EDTD	Donaueschingen-Villingen Airfield	47.97333	8.52222
EDTE	Eutingen Airfield	48.48544	8.77803
EDTF	Freiburg im Breisgau Airfield	48.02278	7.83250
EDTG	Bremgarten Airfield	47.90319	7.61742
EDTH	Heubach Airfield	48.80300	9.92771
EDTK	Sinsheim Airfield	49.24720	8.89380
EDTL	Lahr Airport	48.36930	7.82772
EDTM	Mengen-Hohentengen Airfield	48.05389	9.37278
EDTN	Nabern-Teck Airfield	48.61278	9.47722
EDTO	Offenburg-Baden Airfield	48.44813	7.92356
EDTP	Pfullendorf Airfield	47.90889	9.25056
EDTQ	Pattonville Airfield	48.86417	9.22472
EDTR	Herten-Rheinfelden Airfield	47.56028	7.74833
EDTS	Schwenningen am Neckar Airfield	48.06583	8.57139
EDTU	Bad Saulgau Airfield	48.02945	9.50722
EDTW	Winzeln-Schramberg Airfield	48.27917	8.42833
EDTX	Schwäbisch Hall-Weckrieden Airfield	49.12444	9.78111
EDTY	Adolf Würth Airport	49.11833	9.78389
EDTZ	Konstanz Airfield	47.68144	9.13926
EDUA	Flugplatz Stechow-Ferchesar	52.65055	12.48778
EDUF	Falkenberg-Lönnewitz Airfield	51.54778	13.22806
EDUG	Gransee Airfield	53.00628	13.20218
EDUO	Oberrißdorf Airfield	51.54290	11.59524
EDUP	Perleberg Glider Field	53.07046	11.81867
EDUS	Finsterwalde-Schacksdorf Airfield	51.60743	13.73770
EDUW	Tutow-Betriebs Airfield	53.91773	13.22026
EDUY	Welzow-Sedlitzer See Seaplane Base	51.55778	14.10500
EDUZ	Zerbst Airfield	52.00083	12.14861
EDVA	Bad Gandersheim Airfield	51.85417	10.02556
EDVC	Celle-Arloh Airfield	52.68816	10.11278
EDVD	Uslar Airfield	51.66190	9.60440
EDVE	Braunschweig-Wolfsburg Airport	52.31920	10.55610
EDVF	Blomberg-Borkhausen Airfield	51.91722	9.11167
EDVG	Mengeringhausen Airfield	51.37639	8.98111
EDVH	Hodenhagen Airfield	52.76187	9.61056
EDVI	Höxter-Holzminden Airfield	51.80667	9.37833
EDVJ	Salzgitter-Schäferstuhl Airfield	52.03068	10.36247
EDVK	Kassel Airport	51.41839	9.39164
EDVL	Hölleberg Airfield	51.61088	9.39837
EDVM	Hildesheim Airfield	52.17982	9.94580
EDVN	Northeim Airfield	51.70639	10.03972
EDVP	Peine-Glindbruchkippe Airfield	52.32380	10.18150
EDVQ	Wilsche Glider Field	52.52468	10.46260
EDVR	Rinteln Airfield	52.17528	9.05333
EDVT	Ithwiesen Airfield	51.95200	9.66200
EDVU	Uelzen Airfield	52.98370	10.46542
EDVW	Bad Pyrmont Airfield	51.96667	9.29167
EDVX	Gifhorn Federal Police Heliport	52.49518	10.51029
EDVY	Porta Westfalica Airfield	52.22137	8.85976
EDVZ	Fuldatal Federal Police Heliport	51.35958	9.50280
EDWC	Damme Airfield	52.48756	8.18515
EDWE	Emden Airport	53.39111	7.22750
EDWF	Flugplatz Leer-Papenburg	53.27194	7.44167
EDWG	Wangerooge Airport	53.78254	7.91958
EDWH	Oldenburg-Hatten Airfield	53.06889	8.31361
EDWI	JadeWeser Airport	53.50222	8.05222
EDWJ	Juist Airport	53.68142	7.05640
EDWK	Karlshöfen Airfield	53.33278	9.02833
EDWL	Langeoog Airport	53.74238	7.49634
EDWM	Weser-Wümme Airfield	53.05389	9.20861
EDWN	Nordhorn-Lingen Airfield	52.45750	7.18222
EDWO	Atterheide Airfield	52.28639	7.96972
EDWP	Wiefelstede-Conneforde Airfield	53.32139	8.07333
EDWQ	Ganderkesee Atlas Airfield	53.03611	8.50556
EDWR	Borkum Airport	53.59639	6.70917
EDWS	Norden-Norddeich Airport	53.63306	7.19028
EDWT	Blexen Airfield	53.53830	8.53880
EDWU	Varrelbusch Airfield	52.90833	8.04056
EDWV	Verden-Scharnhorst Airfield	52.96528	9.28278
EDWX	Westerstede-Felde Airfield	53.28861	7.93056
EDWY	Norderney Airport	53.70694	7.23000
EDWZ	Baltrum Airport	53.72485	7.37326
EDXA	Flugplatz Achmer	52.37722	7.91333
EDXB	Heide-Büsum Airport	54.15333	8.90167
EDXC	Schleswig-Kropp Airfield	54.42550	9.54188
EDXD	Bohmte-Bad Essen Airfield	52.35139	8.32833
EDXE	Rheine-Eschendorf Airfield	52.27639	7.49278
EDXF	Flensburg-Schäferhaus Airport	54.77334	9.37889
EDXG	Melle-Grönegau Airfield	52.20083	8.38056
EDXH	Helgoland-Düne Airport	54.18528	7.91583
EDXI	Nienburg-Holzbalge Airfield	52.70972	9.16250
EDXJ	Husum-Schwesing Airport	54.51000	9.13833
EDXK	Leck Airfield	54.79091	8.96344
EDXL	Barßel Airfield	53.16444	7.79389
EDXM	Sankt Michaelisdonn Airfield	53.97826	9.14521
EDXN	Nordholz-Spieka Airfield	53.76722	8.64361
EDXO	Sankt Peter-Ording Airport	54.30889	8.68694
EDXP	Harlesiel Airfield	53.70667	7.82028
EDXQ	Rotenburg (Wümme) Airfield	53.12833	9.34861
EDXR	Rendsburg-Schachtholm Airfield	54.22000	9.59944
EDXS	Seedorf Airfield	53.33556	9.25944
EDXT	Sierksdorf/Hof Altona Airfield	54.06674	10.74218
EDXU	Hüttenbusch Airfield	53.28667	8.94722
EDXW	Westerland Sylt Airport	54.91320	8.34047
EDXY	Wyk auf Föhr Airport	54.68444	8.52833
EDXZ	Kührstedt-Bederkesa Airfield	53.56805	8.78944
EDYA	Amrumbank West	54.51981	7.73545
EDYH	Helwin A	54.45190	7.74004
EDYM	Meerwind S O	54.39917	7.70005
EEAA	Antsla Airfield	57.82611	26.49250
EEAE	Aespa Airfield	59.20471	24.61099
EECL	Tallinn Linnahall Heliport	59.44801	24.75331
EEEI	Ämari Air Base	59.25960	24.20480
EEHA	Humala Airfield	59.35790	24.37950
EEHK	Vanamõisa Heliport	59.33349	24.55924
EEHV	Tabasalu Heliport	59.45034	24.60223
EEJI	Jõhvi Airfield	59.32597	27.39288
EEKA	Kärdla Airport	58.99080	22.83070
EEKE	Kuressaare Airport	58.22990	22.50950
EEKI	Karksi Airfield	58.11708	25.55278
EEKO	Kose Airfield	59.16832	25.07097
EEKU	Kihnu Airfield	58.14804	23.99852
EELM	Lange Airfield (Lennundusmuuseum)	58.29066	26.76775
EELU	Lyckholm Airstrip	59.02211	23.57808
EEMU	Muhu Airfield	58.65349	23.27137
EENA	Narva Airfield	59.38860	28.11360
EEPA	Paslepa Airfield	59.01845	23.48926
EEPS	Paljassaare Heliport	59.45794	24.70104
EEPU	Pärnu Airport	58.41900	24.47280
EERA	Rapla Airfield	58.99028	24.71639
EERD	Riidaja Airfield	58.08457	25.89877
EERE	Rakvere Airfield	59.36391	26.36050
EERI	Ridali Airfield	57.94000	26.97900
EERU	Ruhnu Airfield	57.78559	23.26238
EESE	Salme Heliport	58.13194	22.25833
EESI	Suurupi Heliport	59.45943	24.38819
EETI	Tõutsi Private Airfield	57.95231	26.47649
EETN	Lennart Meri Tallinn Airport	59.41325	24.83264
EETS	Teenuse-Saare Aerodrome	58.80944	24.18472
EETU	Tartu Airport	58.30744	26.68647
EETW	Tallinn West Aerodrome	59.33573	24.52080
EEVI	Viljandi Airfield	58.34837	25.49483
EEVO	Vormsi Airfield	58.98517	23.25206
EEVP	Vihterpalu Manor Heliport	59.26357	23.87547
EEVU	Varstu Airfield	57.63288	26.67109
EFAA	Aavahelukka Airfield	67.60360	23.97170
EFAH	Ahmosuo Airfield	64.89530	25.75220
EFAL	Alavus Airfield	62.55470	23.57330
EFEJ	Jorvin Hospital Heliport	60.22083	24.68639
EFEK	Kilpisjärvi Heliport	69.00222	20.89639
EFET	Enontekio Airport	68.36260	23.42430
EFEU	Eura Airfield	61.11610	22.20140
EFFO	Forssa Airfield	60.80368	23.65080
EFGE	Genböle Airfield UL	60.08690	22.52190
EFHA	Halli Airport	61.85604	24.78669
EFHE	Hernesaari Heliport	60.14778	24.92444
EFHH	Kanta-Hämeen Central Hospital Heliport	60.99111	24.41528
EFHK	Helsinki Vantaa Airport	60.31836	24.96334
EFHL	Hailuoto Airfield	64.96955	24.70422
EFHM	Hämeenkyrö Airfield	61.68970	23.07370
EFHN	Hanko Airfield	59.84890	23.08360
EFHO	Oulun University Hospital Heliport	65.00361	25.52028
EFHP	Haapavesi Airfield	64.11310	25.50420
EFHS	Seinäjoen Central Hospital Heliport	62.76992	22.82240
EFHV	Hyvinkää Airfield	60.65440	24.88110
EFHY	Meilahti Hospital Helipad	60.18891	24.90728
EFII	Iisalmi Airfield	63.63190	27.12220
EFIK	Kiikala Airfield	60.46250	23.65250
EFIM	Immola Airfield	61.24920	28.90370
EFIT	Kitee Airport	62.16610	30.07360
EFIV	Ivalo Airport	68.60730	27.40530
EFJE	North Karelia Central Hospital Heliport	62.59083	29.77778
EFJI	Ilvesjoki UL	62.32417	22.69417
EFJM	Jämijärvi Airfield	61.77860	22.71610
EFJO	Joensuu Airport	62.65881	29.61940
EFJP	Jäkäläpää Airfield	68.71140	25.75280
EFJV	Central Finland Central Hospital Heliport	62.23036	25.71154
EFJY	Jyväskylä Airport	62.39950	25.67830
EFKA	Kauhava Airfield	63.12710	23.05140
EFKE	Kemi-Tornio Airport	65.77870	24.58210
EFKG	Kumlinge Airfield	60.24690	20.80470
EFKH	Kuhmo Airfield	64.11250	29.43860
EFKI	Kajaani Airport	64.28550	27.69240
EFKJ	Kauhajoki Airfield	62.46321	22.39082
EFKK	Kokkola-Pietarsaari Airport	63.72120	23.14310
EFKM	Kemijärvi Airfield	66.71290	27.15680
EFKN	Kannus Airfield	63.92060	24.08670
EFKO	Kalajoki Airfield	64.22860	23.82640
EFKR	Kärsämäki Airfield	63.98920	25.74360
EFKS	Kuusamo Airport	65.98760	29.23940
EFKT	Kittilä International Airport	67.70100	24.84680
EFKU	Kuopio Airport	63.00710	27.79780
EFKV	Kivijärvi Airfield	63.12530	25.12420
EFKY	Kymi Airfield	60.57140	26.89610
EFLA	Lahti Vesivehmaa Airfield	61.14420	25.69350
EFLL	Lapinlahti Airfield	63.39940	27.47890
EFLN	Lieksa Nurmes Airfield	63.51190	29.62920
EFLP	Lappeenranta Airport	61.04460	28.14474
EFLR	Lapland Central Hospital Heliport	66.49191	25.77831
EFMA	Mariehamn Airport	60.12220	19.89820
EFME	Menkijärvi Airfield	62.94670	23.51890
EFMI	Mikkeli Airport	61.68660	27.20180
EFML	Ii Airfield	65.30114	25.41623
EFMN	Mäntsälä Airfield UL	60.57250	25.50890
EFNS	Savikko Airfield	60.52000	24.83170
EFNU	Nummela Airfield	60.33390	24.29640
EFOP	Oripää Airfield	60.87640	22.74470
EFOU	Oulu Airport	64.93010	25.35460
EFPA	Pokka Airfield	68.15022	25.82937
EFPE	Peijaksen Hospital Heliport	60.33111	25.06083
EFPI	Piikajarvi Airfield	61.24560	22.19340
EFPJ	Kuopio University Hospital Heliport	62.89750	27.64833
EFPK	Pieksämäki Airfield	62.26470	27.00280
EFPL	Päijät-Hämeen Central Hospital Heliport	60.99177	25.56946
EFPN	Punkaharju Airfield	61.72890	29.39360
EFPO	Pori Airport	61.46170	21.80000
EFPR	Helsinki East-Redstone Aerodrome	60.47917	26.59389
EFPT	Tampere University Hospital Heliport	61.50639	23.81250
EFPU	Pudasjärvi Airfield	65.40220	26.94690
EFPY	Pyhäsalmi Airfield	63.73190	25.92630
EFRA	Rautavaara Airfield	63.42420	28.12420
EFRH	Raahe Pattijoki Airfield	64.68810	24.69580
EFRN	Rantasalmi Airfield	62.06550	28.35650
EFRO	Rovaniemi Airport	66.56333	25.82975
EFRU	Ranua Airfield	65.97310	26.36530
EFRV	Kiuruvesi Airfield	63.70560	26.61640
EFRY	Räyskälä Airfield	60.74470	24.10780
EFSA	Savonlinna Airport	61.94310	28.94510
EFSE	Selanpaa Airfield	61.06240	26.79890
EFSI	Seinäjoki Airport	62.69210	22.83230
EFSO	Sodankyla Airport	67.39500	26.61910
EFSU	Suomussalmi Airfield	64.82190	28.71030
EFTO	Torbacka Airfield	60.07920	24.17220
EFTP	Tampere-Pirkkala Airport	61.41410	23.60440
EFTU	Turku Airport	60.51410	22.26280
EFTV	Turku University Central Hospital Heliport	60.45111	22.29028
EFUT	Utti Air Base	60.89640	26.93840
EFVA	Vaasa Airport	63.05023	21.76254
EFVI	Viitasaari Airfield	63.12250	25.81610
EFVL	Vaala Airfield	64.50190	26.76000
EFVP	Vampula Airfield	61.03970	22.59170
EFVR	Varkaus Airport	62.17110	27.86860
EFVT	Sulkaharju Airfield	63.39780	24.03060
EFVU	Vuotso Airfield	68.08720	27.12390
EFWB	Wredeby Airfield	60.66360	26.74580
EFYL	Ylivieska Airfield	64.05472	24.72528
EGAA	Belfast International Airport	54.65750	-6.21583
EGAB	Enniskillen/St Angelo Airport	54.39827	-7.65118
